claimId,contractId,accidentDate,declarationDate,developmentMonth,viewDate,paidAmount,caseReserve,incurredAmount,claimType,claimStatus
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,11,2023-08-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,12,2023-09-30,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,13,2023-10-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,14,2023-11-30,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,15,2023-12-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,16,2024-01-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,17,2024-02-29,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,18,2024-03-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,19,2024-04-30,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,20,2024-05-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,21,2024-06-30,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,22,2024-07-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,23,2024-08-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,24,2024-09-30,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,25,2024-10-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,26,2024-11-30,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00156,MRH_2022_01159,2022-09-13,2022-09-13,27,2024-12-31,106.21,0.0,106.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,0,2022-11-30,0.0,139.8,139.8,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,1,2022-12-31,14.52,125.41000000000001,139.93,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,2,2023-01-31,25.27,114.78000000000002,140.05,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,3,2023-02-28,34.96,105.22,140.18,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,4,2023-03-31,44.0,96.31,140.31,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,5,2023-04-30,52.6,87.84,140.44,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,6,2023-05-31,60.87,79.69999999999999,140.57,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,7,2023-06-30,68.85,71.85,140.7,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,8,2023-07-31,76.62,64.19999999999999,140.82,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,9,2023-08-31,84.19,56.75999999999999,140.95,Dégâts des eaux,Ouvert
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,10,2023-09-30,91.59,49.49000000000001,141.08,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,11,2023-10-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,12,2023-11-30,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,13,2023-12-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,14,2024-01-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,15,2024-02-29,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,16,2024-03-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,17,2024-04-30,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,18,2024-05-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,19,2024-06-30,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,20,2024-07-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,21,2024-08-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,22,2024-09-30,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,23,2024-10-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,24,2024-11-30,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00157,MRH_2022_01161,2022-11-07,2022-11-07,25,2024-12-31,141.21,0.0,141.21,Dégâts des eaux,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,0,2022-09-30,0.0,610.21,610.21,Tempête,Ouvert
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,1,2022-10-31,81.75,529.23,610.98,Tempête,Ouvert
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,2,2022-11-30,142.33,469.41999999999996,611.75,Tempête,Ouvert
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,3,2022-12-31,196.86,415.65999999999997,612.52,Tempête,Ouvert
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,4,2023-01-31,247.81,365.47999999999996,613.29,Tempête,Ouvert
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,5,2023-02-28,296.24,317.81999999999994,614.06,Tempête,Ouvert
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,6,2023-03-31,342.76,272.07000000000005,614.83,Tempête,Ouvert
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,7,2023-04-30,387.75,227.85000000000002,615.6,Tempête,Ouvert
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,8,2023-05-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,9,2023-06-30,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,10,2023-07-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,11,2023-08-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,12,2023-09-30,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,13,2023-10-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,14,2023-11-30,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,15,2023-12-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,16,2024-01-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,17,2024-02-29,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,18,2024-03-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,19,2024-04-30,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,20,2024-05-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,21,2024-06-30,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,22,2024-07-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,23,2024-08-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,24,2024-09-30,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,25,2024-10-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,26,2024-11-30,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00158,MRH_2022_01172,2022-09-07,2022-09-07,27,2024-12-31,616.37,0.0,616.37,Tempête,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,0,2022-10-31,0.0,99.47,99.47,Dégâts des eaux,Ouvert
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,1,2022-11-30,9.63,89.92,99.55,Dégâts des eaux,Ouvert
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,2,2022-12-31,16.77,82.87,99.64,Dégâts des eaux,Ouvert
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,3,2023-01-31,23.2,76.52,99.72,Dégâts des eaux,Ouvert
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,4,2023-02-28,29.21,70.6,99.81,Dégâts des eaux,Ouvert
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,5,2023-03-31,34.91,64.98,99.89,Dégâts des eaux,Ouvert
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,6,2023-04-30,40.4,59.57,99.97,Dégâts des eaux,Ouvert
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,7,2023-05-31,45.7,54.36,100.06,Dégâts des eaux,Ouvert
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,8,2023-06-30,50.85,49.29,100.14,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,9,2023-07-31,55.87,44.35,100.22,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,10,2023-08-31,60.79,39.52,100.31,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,11,2023-09-30,65.6,34.790000000000006,100.39,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,12,2023-10-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,13,2023-11-30,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,14,2023-12-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,15,2024-01-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,16,2024-02-29,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,17,2024-03-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,18,2024-04-30,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,19,2024-05-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,20,2024-06-30,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,21,2024-07-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,22,2024-08-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,23,2024-09-30,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,24,2024-10-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,25,2024-11-30,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00159,MRH_2022_01173,2022-10-31,2022-10-31,26,2024-12-31,100.48,0.0,100.48,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,0,2022-07-31,0.0,60.09,60.09,Dégâts des eaux,Ouvert
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,1,2022-08-31,6.73,53.42,60.15,Dégâts des eaux,Ouvert
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,2,2022-09-30,11.73,48.489999999999995,60.22,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,3,2022-10-31,16.22,44.06,60.28,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,4,2022-11-30,20.41,39.93000000000001,60.34,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,5,2022-12-31,24.4,36.0,60.4,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,6,2023-01-31,28.24,32.22,60.46,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,7,2023-02-28,31.94,28.580000000000002,60.52,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,8,2023-03-31,35.54,25.04,60.58,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,9,2023-04-30,39.06,21.58,60.64,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,10,2023-05-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,11,2023-06-30,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,12,2023-07-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,13,2023-08-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,14,2023-09-30,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,15,2023-10-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,16,2023-11-30,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,17,2023-12-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,18,2024-01-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,19,2024-02-29,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,20,2024-03-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,21,2024-04-30,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,22,2024-05-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,23,2024-06-30,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,24,2024-07-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,25,2024-08-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,26,2024-09-30,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,27,2024-10-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,28,2024-11-30,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00160,MRH_2022_01175,2022-07-03,2022-07-03,29,2024-12-31,60.7,0.0,60.7,Dégâts des eaux,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,0,2022-01-31,0.0,268.98,268.98,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,1,2022-02-28,27.93,241.3,269.23,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,2,2022-03-31,48.63,220.85000000000002,269.48,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,3,2022-04-30,67.26,202.47000000000003,269.73,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,4,2022-05-31,84.67,185.3,269.97,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,5,2022-06-30,101.22,169.00000000000003,270.22,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,6,2022-07-31,117.11,153.36,270.47,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,7,2022-08-31,132.48,138.23,270.71,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,8,2022-09-30,147.42,123.53999999999999,270.96,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,9,2022-10-31,161.98,109.22999999999999,271.21,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,10,2022-11-30,176.23,95.22,271.45,Tempête,Ouvert
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,11,2022-12-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,12,2023-01-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,13,2023-02-28,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,14,2023-03-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,15,2023-04-30,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,16,2023-05-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,17,2023-06-30,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,18,2023-07-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,19,2023-08-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,20,2023-09-30,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,21,2023-10-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,22,2023-11-30,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,23,2023-12-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,24,2024-01-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,25,2024-02-29,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,26,2024-03-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,27,2024-04-30,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,28,2024-05-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,29,2024-06-30,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,30,2024-07-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,31,2024-08-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,32,2024-09-30,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,33,2024-10-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,34,2024-11-30,271.7,0.0,271.7,Tempête,Clôturé
CLM_2022_00161,MRH_2022_01183,2022-01-26,2022-01-26,35,2024-12-31,271.7,0.0,271.7,Tempête,Clôturé
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,2,2023-07-31,0.0,230.49,230.49,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,3,2023-08-31,17.94,215.17000000000002,233.11,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,4,2023-09-30,31.23,204.5,235.73,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,5,2023-10-31,43.2,195.14999999999998,238.35,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,6,2023-11-30,54.38,186.59,240.97,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,7,2023-12-31,65.01,178.57999999999998,243.59,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,8,2024-01-31,75.22,170.99,246.21,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,9,2024-02-29,85.09,163.74,248.83,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,10,2024-03-31,94.68,156.76,251.44,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,11,2024-04-30,104.04,150.01999999999998,254.06,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,12,2024-05-31,113.19,143.49,256.68,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,13,2024-06-30,122.15,137.15,259.3,Vol,Ouvert
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,14,2024-07-31,261.92,0.0,261.92,Vol,Clôturé
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,15,2024-08-31,261.92,0.0,261.92,Vol,Clôturé
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,16,2024-09-30,261.92,0.0,261.92,Vol,Clôturé
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,17,2024-10-31,261.92,0.0,261.92,Vol,Clôturé
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,18,2024-11-30,261.92,0.0,261.92,Vol,Clôturé
CLM_2023_00162,MRH_2022_00001,2023-05-13,2023-07-13,19,2024-12-31,261.92,0.0,261.92,Vol,Clôturé
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,0,2023-04-30,0.0,218.8,218.8,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,1,2023-05-31,12.31,208.15,220.46,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,2,2023-06-30,21.44,200.68,222.12,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,3,2023-07-31,29.65,194.13,223.78,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,4,2023-08-31,37.32,188.11,225.43,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,5,2023-09-30,44.62,182.47,227.09,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,6,2023-10-31,51.62,177.13,228.75,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,7,2023-11-30,58.4,172.01,230.41,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,8,2023-12-31,64.98,167.07999999999998,232.06,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,9,2024-01-31,71.4,162.32,233.72,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,10,2024-02-29,77.68,157.7,235.38,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,11,2024-03-31,83.84,153.2,237.04,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,12,2024-04-30,89.88,148.81,238.69,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,13,2024-05-31,95.82,144.53,240.35,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,14,2024-06-30,101.68,140.32999999999998,242.01,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,15,2024-07-31,107.45,136.21999999999997,243.67,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,16,2024-08-31,113.14,132.19,245.33,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,17,2024-09-30,118.76,128.21999999999997,246.98,Vol,Ouvert
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,18,2024-10-31,248.64,0.0,248.64,Vol,Clôturé
CLM_2023_00163,MRH_2022_00002,2023-04-10,2023-04-10,19,2024-11-30,248.64,0.0,248.64,Vol,Clôturé
